date,hospitalizations,hospitalizations_lag_3,average_stay_lag_3,deaths_lag_3,mortality_rate_lag_3,hospitalizations_lag_3_12m_window,average_stay_lag_3_12m_window,deaths_lag_3_12m_window,mortality_rate_lag_3_12m_window,heat_index,heat_index_sum,heat_index_std,heat_index99,heat_index95,temperature_mean,temperature_max,temperature_min,wind_speed_mean,humidity_mean,lag_heat_index_1,lag_heat_index_2,lag_heat_index_3
2021-04-01,2196.0,2773.0,6.0,301.0,10.85,3035.5,5.9750000000000005,286.8333333333333,9.4825,21.958430555555555,15810.07,4.338018994779189,33.5605,29.5405,21.77388888888889,34.5,11.5,1.4438888888888888,71.68472222222222,24.44440860215054,25.30171130952381,26.062110215053764
2021-05-01,2505.0,2568.0,6.2,268.0,10.44,2987.6666666666665,5.966666666666666,290.4166666666667,9.755833333333332,15.121653225806453,11250.51,4.606837867415322,28.66540000000001,23.760500000000008,15.514112903225806,31.9,4.8,1.2583333333333333,76.38172043010752,21.958430555555555,24.44440860215054,25.30171130952381
2021-06-01,2922.0,2287.0,6.1,250.0,10.93,2901.25,6.0,292.4166666666667,10.1,14.022222222222222,10096.0,4.237337225849439,28.298099999999945,20.7915,14.384722222222225,31.0,7.0,1.4193055555555556,81.87083333333334,15.121653225806453,21.958430555555555,24.44440860215054
2021-07-01,3147.0,2196.0,5.7,271.0,12.34,2845.25,5.991666666666666,294.5,10.413333333333334,13.05034946236559,9709.46,5.459629238830324,26.67120000000001,22.2655,13.592876344086022,27.7,2.5,1.2463709677419357,77.19220430107526,14.022222222222222,15.121653225806453,21.958430555555555
2021-08-01,3327.0,2505.0,6.0,302.0,12.06,2818.833333333333,6.016666666666667,294.25,10.5175,16.34529569892473,12160.9,5.046084090658316,31.153400000000037,26.615000000000016,16.537903225806453,34.4,4.0,1.3551075268817203,80.21370967741936,13.05034946236559,14.022222222222222,15.121653225806453
2021-09-01,3362.0,2922.0,6.1,362.0,12.39,2811.0,6.016666666666666,299.3333333333333,10.718333333333334,18.176152777777776,13086.83,3.540024131675299,28.9024,24.576999999999984,18.213472222222222,30.0,9.9,1.5922222222222224,79.40833333333333,16.34529569892473,13.05034946236559,14.022222222222222
2021-10-01,3381.0,3147.0,6.2,390.0,12.39,2819.333333333333,6.041666666666667,305.75,10.895,19.628709677419355,14603.76,4.632312917183557,31.315500000000007,29.0855,19.69758064516129,33.3,9.9,1.6575268817204305,71.90456989247312,18.176152777777776,16.34529569892473,13.05034946236559
2021-11-01,3325.0,3327.0,6.5,382.0,11.48,2834.1666666666665,6.099999999999999,310.5,10.991666666666667,21.98876388888889,15831.91,4.474837018478852,33.430499999999995,30.1965,21.89680555555556,35.8,12.8,1.6273611111111113,69.7611111111111,19.628709677419355,18.176152777777776,16.34529569892473
2021-12-01,3272.0,3362.0,6.5,377.0,11.21,2865.0,6.141666666666666,316.75,11.085,23.65837365591398,17601.83,4.140951758941865,34.894200000000005,31.4725,23.25040322580645,34.6,15.5,1.8629032258064515,71.76612903225806,21.98876388888889,19.628709677419355,18.176152777777776
2022-01-01,3064.0,3381.0,6.6,353.0,10.44,2871.083333333333,6.191666666666666,317.5833333333333,11.090833333333334,27.881680107526883,20743.97,6.447189607543727,44.7642,40.808,26.20376344086021,39.7,17.6,1.6224462365591397,71.16666666666667,23.65837365591398,21.98876388888889,19.628709677419355
2022-02-01,2787.0,3325.0,6.8,310.0,9.32,2893.083333333333,6.25,320.6666666666667,11.124166666666667,26.123422619047616,17554.94,4.758481286603645,39.28149999999999,35.288,25.191666666666663,36.5,17.9,1.5013392857142858,71.05505952380952,27.881680107526883,23.65837365591398,21.98876388888889
2022-03-01,2957.0,3272.0,6.8,313.0,9.57,2922.083333333333,6.291666666666667,323.25,11.118333333333332,23.338561827956987,17363.89,4.952382050009289,38.30770000000003,33.4385,22.66424731182796,36.3,11.4,1.444220430107527,76.85887096774194,26.123422619047616,27.881680107526883,23.65837365591398
2022-04-01,3117.0,3064.0,6.4,321.0,10.48,2946.333333333333,6.325,324.9166666666667,11.0875,19.94990277777778,14363.93,3.976190664686418,31.10439999999993,25.932,19.797638888888887,33.8,10.7,1.2140277777777777,79.07083333333334,23.338561827956987,26.123422619047616,27.881680107526883
2022-05-01,3112.0,2787.0,6.3,286.0,10.26,2964.583333333333,6.333333333333333,326.4166666666667,11.0725,15.46524193548387,11506.14,3.756422039158282,24.86100000000001,21.056500000000003,15.640860215053763,28.4,5.3,1.238978494623656,84.43010752688173,19.94990277777778,23.338561827956987,26.123422619047616
2022-06-01,3426.0,2957.0,6.3,293.0,9.91,3020.4166666666665,6.3500000000000005,330.0,10.9875,12.663569444444445,9117.77,3.958720822626799,21.392199999999967,19.1315,13.104305555555555,23.7,3.8,1.1091666666666666,83.76944444444445,15.46524193548387,19.94990277777778,23.338561827956987
2022-07-01,3538.0,3117.0,6.6,312.0,10.01,3097.1666666666665,6.425,333.4166666666667,10.793333333333337,16.234543010752688,12078.5,4.701590298894517,27.87550000000001,24.5385,16.345026881720432,29.8,5.7,1.2103494623655917,83.83602150537635,12.663569444444445,15.46524193548387,19.94990277777778
2022-08-01,3512.0,3112.0,6.7,309.0,9.93,3147.75,6.483333333333333,334.0,10.615833333333333,14.778494623655916,10995.2,4.832872898132124,28.15970000000001,24.0695,15.152284946236556,31.5,4.1,1.3661290322580646,78.73252688172043,16.234543010752688,12.663569444444445,15.46524193548387
2022-09-01,3663.0,3426.0,6.6,390.0,11.38,3189.75,6.525,336.3333333333333,10.531666666666666,16.215291666666666,11675.01,4.182890799001329,27.288199999999986,23.3845,16.522777777777776,28.0,6.6,1.5608333333333333,75.62361111111112,14.778494623655916,16.234543010752688,12.663569444444445
2022-10-01,3722.0,3538.0,6.6,401.0,11.33,3222.333333333333,6.558333333333334,337.25,10.443333333333332,18.989327956989246,14128.06,4.497441812703318,32.601200000000006,27.708,19.03561827956989,34.0,9.7,1.6760752688172045,75.54166666666667,16.215291666666666,14.778494623655916,16.234543010752688
2022-11-01,3555.0,3512.0,6.9,381.0,10.85,3237.75,6.591666666666668,337.1666666666667,10.390833333333331,21.016583333333333,15131.94,4.817339450473126,30.6105,29.13,20.963194444444444,31.9,9.4,1.7140277777777777,70.7611111111111,18.989327956989246,16.215291666666666,14.778494623655916
2022-12-01,3512.0,3663.0,6.6,368.0,10.05,3262.833333333333,6.6000000000000005,336.4166666666667,10.294166666666667,24.65125,18340.53,4.6196432566787164,36.86650000000002,33.642,24.071908602150536,36.0,15.8,1.7193548387096775,69.80645161290323,21.016583333333333,18.989327956989246,16.215291666666666
2023-01-01,3516.0,3722.0,7.1,356.0,9.56,3291.25,6.641666666666666,336.6666666666667,10.220833333333331,27.120094086021503,20177.35,4.664213590353544,39.16480000000003,36.0955,26.08306451612903,37.7,18.9,1.6345430107526882,69.60887096774194,24.65125,21.016583333333333,18.989327956989246
2023-02-01,3100.0,3555.0,7.1,303.0,8.52,3310.4166666666665,6.666666666666667,336.0833333333333,10.154166666666669,25.49702380952381,17134.0,4.981424339134957,37.33829999999999,34.678,24.725892857142856,38.1,12.4,1.4276785714285714,71.75892857142857,27.120094086021503,24.65125,21.016583333333333
2023-03-01,3237.0,3512.0,7.0,288.0,8.2,3330.4166666666665,6.683333333333334,334.0,10.04,26.676250000000003,19847.13,4.223981211834086,36.459900000000005,35.084,25.44126344086021,34.8,18.0,1.3956989247311828,75.83333333333333,25.49702380952381,27.120094086021503,24.65125
2023-04-01,3244.0,3516.0,6.9,294.0,8.36,3368.083333333333,6.724999999999999,331.75,9.863333333333332,20.670625,14882.85,3.988103661998472,32.36529999999999,27.791,20.60472222222222,32.6,10.5,1.3416666666666666,73.21666666666667,26.676250000000003,25.49702380952381,27.120094086021503
2023-05-01,3322.0,3100.0,6.6,270.0,8.71,3394.1666666666665,6.75,330.4166666666667,9.734166666666669,18.36825268817204,13665.98,3.858699410680324,28.451300000000003,24.354000000000006,18.346370967741937,29.1,10.3,1.061962365591398,81.0510752688172,20.670625,26.676250000000003,25.49702380952381
2023-06-01,3374.0,3237.0,7.1,276.0,8.53,3417.5,6.816666666666666,329.0,9.619166666666668,16.081972222222223,11579.02,4.931157616354986,27.712899999999998,24.987499999999997,16.293055555555554,28.6,5.5,1.1648611111111111,80.10555555555555,18.36825268817204,20.670625,26.676250000000003
2023-07-01,3754.0,3244.0,6.8,248.0,7.64,3428.083333333333,6.833333333333333,323.6666666666667,9.421666666666669,15.196384408602151,11306.11,4.546258215336025,27.81540000000001,23.2555,15.460887096774194,29.1,4.8,1.3079301075268817,81.56586021505376,16.081972222222223,18.36825268817204,20.670625
2023-08-01,3768.0,3322.0,7.0,337.0,10.14,3445.583333333333,6.858333333333333,326.0,9.439166666666669,16.376814516129034,12184.35,5.635805016462548,31.469000000000037,26.8055,16.696639784946235,32.3,4.1,1.2758064516129033,73.81451612903226,15.196384408602151,16.081972222222223,18.36825268817204
2023-09-01,3606.0,3374.0,6.8,338.0,10.02,3441.25,6.875,321.6666666666667,9.325833333333334,18.412986111111117,13257.35,4.715322326750059,34.300299999999964,27.045499999999997,18.314861111111117,34.9,8.4,1.5773611111111112,83.19166666666666,16.376814516129034,15.196384408602151,16.081972222222223
2023-10-01,3697.0,3754.0,6.8,364.0,9.7,3459.25,6.891666666666667,318.5833333333333,9.19,18.989274193548383,14128.02,3.976331084525172,29.804100000000005,25.4735,18.9625,31.6,8.9,1.555510752688172,78.08198924731182,18.412986111111117,16.376814516129034,15.196384408602151
2023-11-01,3543.0,3768.0,6.9,344.0,9.13,3480.583333333333,6.891666666666666,315.5,9.046666666666669,21.648,15586.56,3.9648503471609726,32.02679999999998,28.89,21.3175,33.5,10.9,1.6591666666666665,78.21388888888889,18.989274193548383,18.412986111111117,16.376814516129034
2023-12-01,3424.0,3606.0,6.9,329.0,9.12,3475.833333333333,6.916666666666667,312.25,8.969166666666666,25.725564516129037,19139.82,5.638984994396593,41.5256,37.5185,24.51532258064516,37.9,15.7,1.5561827956989247,74.65994623655914,21.648,18.989274193548383,18.412986111111117
2024-01-01,3739.0,3697.0,7.5,341.0,9.22,3473.75,6.95,311.0,8.940833333333332,25.270954301075268,18801.59,4.526116530891163,38.84260000000001,33.945,24.261693548387097,35.9,18.1,1.6896505376344084,76.07123655913979,25.725564516129037,21.648,18.989274193548383
2024-02-01,3176.0,3543.0,7.3,342.0,9.65,3472.75,6.966666666666666,314.25,9.035,27.63622126436782,19234.81,5.121914205165125,40.84199999999999,37.7225,25.92715517241379,36.7,19.2,1.5804597701149423,75.84626436781609,25.270954301075268,25.725564516129037,21.648
2024-03-01,3390.0,3424.0,7.2,270.0,7.89,3465.4166666666665,6.983333333333333,312.75,9.009166666666667,25.621075268817208,19062.08,4.917063149194802,38.6599,35.1855,24.514516129032256,36.1,15.8,1.31505376344086,75.5241935483871,27.63622126436782,25.270954301075268,25.725564516129037
2024-04-01,3329.0,3739.0,6.7,344.0,9.2,3484.0,6.966666666666668,316.9166666666667,9.079166666666666,22.13655555555556,15938.32,3.4574021009409344,32.60199999999999,28.565499999999997,21.661666666666665,31.3,14.1,1.384861111111111,81.56527777777778,25.621075268817208,27.63622126436782,25.270954301075268
2024-05-01,3172.0,3176.0,6.4,264.0,8.31,3490.333333333333,6.949999999999999,316.4166666666667,9.045833333333333,16.708185483870967,12430.89,5.357643343332184,33.18220000000002,27.333,16.68494623655914,32.5,7.1,1.3450268817204305,85.83736559139786,22.13655555555556,25.621075268817208,27.63622126436782
2024-06-01,3640.0,3390.0,6.7,277.0,8.17,3503.083333333333,6.916666666666667,316.5,9.015833333333331,17.28388888888889,12444.4,5.390825992677338,29.783399999999997,26.8025,17.371111111111112,31.5,4.6,1.2651388888888888,80.6361111111111,16.708185483870967,22.13655555555556,25.621075268817208
2024-07-01,3689.0,3329.0,6.5,308.0,9.25,3510.1666666666665,6.891666666666667,321.5,9.15,13.313494623655911,9905.24,4.7404948481234985,26.81670000000001,21.778,13.736021505376344,28.9,3.4,1.1233870967741937,81.88709677419355,17.28388888888889,16.708185483870967,22.13655555555556
2024-08-01,3846.0,3172.0,6.7,313.0,9.87,3497.6666666666665,6.866666666666667,319.5,9.1275,15.274395161290322,11364.15,5.299870275441107,28.948500000000003,24.4525,15.59475806451613,31.1,4.5,1.3948924731182797,78.95698924731182,13.313494623655911,17.28388888888889,16.708185483870967
2024-09-01,3426.0,3640.0,6.6,329.0,9.04,3519.833333333333,6.849999999999999,318.75,9.045833333333333,18.789722222222224,13528.6,4.423471400079572,31.82389999999999,26.933,18.740277777777777,33.7,9.0,1.5347222222222223,80.14861111111111,15.274395161290322,13.313494623655911,17.28388888888889
